1474848000;6080;Posto Shell Turismo;Agendado;AÇÕES DE MELHORIAS;SP02
1474848000;6078;Posto Shell Star Red;Agendado;AÇÕES DE MELHORIAS;SP03
1474848000;6595;Posto Shell A P F;Agendado;PREVENTIVA;RJ01
1474934400;6511;Posto Shell Reyssol;Agendado;AÇÕES DE MELHORIAS;SP05
1474934400;6490;Posto Shell Progresso Eloy Chaves;Agendado;AÇÕES DE MELHORIAS;SP04
1474934400;6510;Posto Shell Manhattam;Agendado;AÇÕES DE MELHORIAS;SP05
1474934400;6564;Posto Shell MLL;Agendado;AÇÕES DE MELHORIAS;PR01
1474934400;6564;Posto Shell MLL;Agendado;AÇÕES DE MELHORIAS;PR01
1474934400;6490;Posto Shell Progresso Eloy Chaves;Agendado;PREVENTIVA;SP04
1475020800;6299;Posto Shell Dar A;Agendado;AÇÕES DE MELHORIAS;SP01
1475020800;6546;Posto Shell Perola;Agendado;AÇÕES DE MELHORIAS;PR01
1475020800;6546;Posto Shell Perola;Agendado;AÇÕES DE MELHORIAS;PR01
1475020800;6009;Posto Shell Hawai;Agendado;PREVENTIVA;SP01
1475020800;6314;Posto Shell Maravilha;Agendado;PREVENTIVA;SP05
1475020800;6438;Posto Shell Hawai Rio;Agendado;PREVENTIVA;RJ02
1475020800;6446;Posto Shell Amor da Leopoldina;Agendado;PREVENTIVA;RJ02
1475193600;6536;Posto Shell Aladin Servicos;Agendado;AÇÕES DE MELHORIAS;PR01
1475193600;6334;Posto Shell Quality Casablanca;Agendado;PREVENTIVA;SP03
1475193600;6498;Posto Shell Pistao;Agendado;PREVENTIVA;RJ01
1475193600;6322;Posto Shell Monaco;Agendado;PREVENTIVA;SP05
1475193600;6440;Posto Shell Tirol;Agendado;PREVENTIVA;RJ01
1475193600;6657;Posto Shell Via Ponte;Agendado;PREVENTIVA;RJ02
1475280000;6538;Posto Shell Verde Curitiba;Agendado;AÇÕES DE MELHORIAS;PR01
1475280000;6036;Posto Shell Mash;Agendado;PREVENTIVA;SP02
1475280000;6538;Posto Shell Verde Curitiba;Agendado;PREVENTIVA;PR01
1475280000;6653;Posto Shell Beraldo;Agendado;PREVENTIVA;SP03
1475452800;6195;Posto Shell Saci;Agendado;PREVENTIVA;SP06
1475452800;6389;Posto Shell Nelson Scorsolini;Agendado;PREVENTIVA;SP05
1475452800;6477;Posto Shell Arrastao;Agendado;PREVENTIVA;RJ02
1475452800;6288;Posto Shell Pimenta;Agendado;PREVENTIVA;SP06
1475452800;6591;Posto Shell ALG;Agendado;PREVENTIVA;RJ02
1475539200;6533;Posto Shell Copa Ouro;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6542;Posto Shell Ducati;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6523;Posto Shell Colossal;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6549;Posto Shell Farol do Parque;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6541;Posto Shell Picheth;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6543;Posto Shell Gisela;Agendado;AÇÕES DE MELHORIAS;PR01
1475539200;6316;Posto Shell Sociedade RD;Agendado;PREVENTIVA;SP05
1475539200;6338;Posto Shell Portal Presidente;Agendado;PREVENTIVA;SP05
1475625600;6391;Posto Shell Jundiai Mirim;Agendado;PREVENTIVA;SP04
1475712000;6532;Posto Shell Antares;Agendado;AÇÕES DE MELHORIAS;PR01
1475712000;6532;Posto Shell Antares;Agendado;AÇÕES DE MELHORIAS;PR01
1475712000;6209;Posto Shell Andorinhas;Agendado;PREVENTIVA;SP06
1475712000;6532;Posto Shell Antares;Agendado;PREVENTIVA;PR01
1475712000;6594;Posto Shell Luches;Agendado;PREVENTIVA;SP05
1475798400;6550;Posto Shell Jardim Botanico;Agendado;AÇÕES DE MELHORIAS;PR01
1475798400;6550;Posto Shell Jardim Botanico;Agendado;AÇÕES DE MELHORIAS;PR01
1475798400;6550;Posto Shell Jardim Botanico;Agendado;PREVENTIVA;PR01
1476057600;6567;Posto Shell NSL;Agendado;AÇÕES DE MELHORIAS;PR01
1476057600;6567;Posto Shell NSL;Agendado;AÇÕES DE MELHORIAS;PR01
1476057600;6356;Posto Shell Agronomia;Agendado;PREVENTIVA;SP06
1476057600;6072;Posto Shell Tonicar;Agendado;PREVENTIVA;SP02
1476057600;6310;Posto Shell Algodoal;Agendado;PREVENTIVA;SP06
1476057600;6404;Posto Shell Atarumin;Agendado;PREVENTIVA;SP05
1476057600;6406;Posto Shell Axr;Agendado;PREVENTIVA;SP05
1476057600;6567;Posto Shell NSL;Agendado;PREVENTIVA;PR01
1476057600;6622;Posto Shell Manguinhos de Buzios;Agendado;PREVENTIVA;RJ02
1476144000;6507;Posto Shell Senhor Barcelona;Agendado;AÇÕES DE MELHORIAS;PR01
1476144000;6507;Posto Shell Senhor Barcelona;Agendado;AÇÕES DE MELHORIAS;PR01
1476144000;6307;Posto Shell Agua Branca;Agendado;PREVENTIVA;SP06
1476144000;6480;Posto Shell Suina Derivados de Petroleo;Agendado;PREVENTIVA;RJ01
1476230400;6010;Posto Shell Napoleão Barros;Agendado;AÇÕES DE MELHORIAS;SP02
1476230400;6010;Posto Shell Napoleão Barros;Agendado;ASBUILT;SP02
1476230400;6091;Posto Shell Sergio Motta Marques;Agendado;ASBUILT;SP03
1476230400;6189;Posto Shell Zonta;Agendado;ASBUILT;SP02
1476230400;6010;Posto Shell Napoleão Barros;Agendado;PREVENTIVA;SP02
1476230400;6091;Posto Shell Sergio Motta Marques;Agendado;PREVENTIVA;SP03
1476230400;6189;Posto Shell Zonta;Agendado;PREVENTIVA;SP02
1476230400;6010;Posto Shell Napoleão Barros;Agendado;SINALIZAÇÃO;SP02
1476230400;6091;Posto Shell Sergio Motta Marques;Agendado;SINALIZAÇÃO;SP03
1476230400;6189;Posto Shell Zonta;Agendado;SINALIZAÇÃO;SP02
1476316800;6079;Posto Shell Agua funda 1;Agendado;AÇÕES DE MELHORIAS;SP02
1476316800;6173;Posto Shell Futuro;Agendado;AÇÕES DE MELHORIAS;SP06
1476316800;6539;Posto Shell Pedrazzoli;Agendado;AÇÕES DE MELHORIAS;PR01
1476316800;6566;Posto Shell Artigas;Agendado;AÇÕES DE MELHORIAS;PR01
1476316800;6566;Posto Shell Artigas;Agendado;AÇÕES DE MELHORIAS;PR01
1476316800;6173;Posto Shell Futuro;Agendado;PREDITIVA;SP06
1476316800;6079;Posto Shell Agua funda 1;Agendado;PREVENTIVA;SP02
1476316800;6173;Posto Shell Futuro;Agendado;PREVENTIVA;SP06
1476316800;6566;Posto Shell Artigas;Agendado;PREVENTIVA;PR01
1476662400;6393;Posto Shell Castelinho de Sorocaba;Agendado;AÇÕES DE MELHORIAS;SP07
1476662400;6570;Posto Shell Cupim;Agendado;AÇÕES DE MELHORIAS;PR01
1476662400;6570;Posto Shell Cupim;Agendado;AÇÕES DE MELHORIAS;PR01
1476662400;6011;Posto Shell Ralpha;Agendado;PREVENTIVA;SP01
1476662400;6100;Posto Shell Ouro de barueri;Agendado;PREVENTIVA;SP01
1476662400;6294;Posto Shell Telles;Agendado;PREVENTIVA;SP04
1476662400;6393;Posto Shell Castelinho de Sorocaba;Agendado;PREVENTIVA;SP07
1476662400;6293;Posto Shell Caxambu;Agendado;PREVENTIVA;SP04
1476662400;6379;Posto Shell Sabella;Agendado;PREVENTIVA;SP04
1476662400;6398;Posto Shell Mediani Pires;Agendado;PREVENTIVA;SP05
1476662400;6402;Posto Shell Primavera Murchid;Agendado;PREVENTIVA;SP05
1476662400;6570;Posto Shell Cupim;Agendado;PREVENTIVA;PR01
1476662400;6581;Posto Shell Big Aço;Agendado;PREVENTIVA;RJ01
1476748800;6223;Posto Shell Novo Ouro Negro;Agendado;AÇÕES DE MELHORIAS;SP03
1476748800;6562;Posto Shell Petrogil;Agendado;AÇÕES DE MELHORIAS;PR01
1476748800;6563;Posto Shell Sao Jose 3;Agendado;AÇÕES DE MELHORIAS;PR01
1476748800;6562;Posto Shell Petrogil;Agendado;AÇÕES DE MELHORIAS;PR01
1476748800;6563;Posto Shell Sao Jose 3;Agendado;AÇÕES DE MELHORIAS;PR01
1476748800;6268;Posto Shell Gôndola;Agendado;ASBUILT;SP02
1476748800;6223;Posto Shell Novo Ouro Negro;Agendado;PREVENTIVA;SP03
1476748800;6512;Posto Shell Trapezio;Agendado;PREVENTIVA;SP03
1476748800;6268;Posto Shell Gôndola;Agendado;PREVENTIVA;SP02
1476748800;6407;Posto Shell Petro Bady;Agendado;PREVENTIVA;SP05
1476748800;6562;Posto Shell Petrogil;Agendado;PREVENTIVA;PR01
1476748800;6563;Posto Shell Sao Jose 3;Agendado;PREVENTIVA;PR01
1476835200;6024;Posto Shell Tasca;Agendado;AÇÕES DE MELHORIAS;SP01
1476835200;6224;Posto Shell Grand Prix;Agendado;PREDITIVA;SP01
1476835200;6024;Posto Shell Tasca;Agendado;PREVENTIVA;SP01
1476835200;6220;Posto Shell Aiwa;Agendado;PREVENTIVA;SP04
1476835200;6224;Posto Shell Grand Prix;Agendado;PREVENTIVA;SP01
1476835200;6330;Posto Shell Aeroporto Limeira;Agendado;PREVENTIVA;SP06
1476835200;6575;Posto Shell Santa Amalia;Agendado;PREVENTIVA;RJ01
1476921600;6040;Posto Shell Carlos Alberto Papacidero;Agendado;ASBUILT;SP01
1476921600;6040;Posto Shell Carlos Alberto Papacidero;Agendado;PREDITIVA;SP01
1476921600;6040;Posto Shell Carlos Alberto Papacidero;Agendado;PREVENTIVA;SP01
1476921600;6199;Posto Shell Jardim do Trevo;Agendado;PREVENTIVA;SP06
1476921600;6628;Posto Shell Almeida e L.Oveira;Agendado;PREVENTIVA;SP06
1476921600;6499;Posto Shell Mato Alto;Agendado;PREVENTIVA;RJ01
1476921600;6525;Posto Shell Lipe;Agendado;PREVENTIVA;RJ02
1476921600;6321;Posto Shell Carro Nobre;Agendado;PREVENTIVA;SP05
1477008000;6476;Posto Shell Quinze;Agendado;PREVENTIVA;RJ01
1477008000;6210;Posto Shell Progresso Mogi;Agendado;PREVENTIVA;SP06
1477008000;6401;Posto Shell Itaipu Bassit;Agendado;PREVENTIVA;SP05
1477094400;6536;Posto Shell Aladin Servicos;Agendado;AÇÕES DE MELHORIAS;PR01
1477094400;6553;Posto Shell Monza;Agendado;PREVENTIVA;RJ02
1477094400;6536;Posto Shell Aladin Servicos;Agendado;PREVENTIVA;PR01
1477267200;6038;Posto Shell Benets;Agendado;ASBUILT;SP01
1477267200;6056;Posto Shell Center Car;Agendado;ASBUILT;SP01
1477267200;6436;Posto Shell Excede;Agendado;ASBUILT;RJ02
1477267200;6356;Posto Shell Agronomia;Agendado;ASBUILT;SP06
1477267200;6238;Posto Shell Formula Shell;Agendado;ASBUILT;SP02
1477267200;6246;Posto Shell Veneza;Agendado;ASBUILT;SP01
1477267200;6473;Posto Shell Chalcataya;Agendado;ASBUILT;RJ01
1477267200;6355;Posto Shell Quinta Avenida;Agendado;ASBUILT;SP02
1477267200;6038;Posto Shell Benets;Agendado;PREVENTIVA;SP01
1477267200;6056;Posto Shell Center Car;Agendado;PREVENTIVA;SP01
