6088;Posto Shell Estonia 5;True;False;-23,7472553253174;-46,5554084777832;B;SP03;Posto Shell Estonia 5
6089;Posto Shell Rede Leste;True;False;-23,5500411987305;-46,5084838867188;B;SP03;Posto Shell Rede Leste
6091;Posto Shell Sergio Motta Marques;True;False;-23,5583209991455;-46,4452171325684;B;SP03;Posto Shell Sergio Motta Marques
6092;Posto Shell Vielfe Martins;True;False;-23,6250038146973;-46,4615097045898;D;SP03;Posto Shell Vielfe Martins
6093;Posto Shell Fernão dias;True;True;-23,4688911437988;-46,5689010620117;A;SP04;Posto Shell Fernão dias
6094;Posto Shell Arco Verde;True;False;-23,5643901824951;-46,4157791137695;B;SP03;Posto Shell Arco Verde
6095;Posto Shell Jaguare;True;False;-23,5296573638916;-46,7271041870117;B;SP01;Posto Shell Jaguare
6097;Posto Shell Saint Germain;True;False;-23,5304069519043;-46,7867126464844;B;SP01;Posto Shell Saint Germain
6099;Posto Shell Jardim 10;True;False;-23,6454639434814;-46,7300415039063;B;SP01;Posto Shell Jardim 10
6100;Posto Shell Ouro de barueri;True;False;-23,4933052062988;-46,8803596496582;A;SP01;Posto Shell Ouro de barueri
6101;Posto Shell Estonia 2;True;False;-23,651876449585;-46,5112571716309;B;SP03;Posto Shell Estonia 2
6102;Posto Shell Marina;True;False;-23,6421012878418;-46,5507202148438;C;SP03;Posto Shell Marina
6103;Posto Shell Tao Set;True;False;-23,6499366760254;-46,5478363037109;B;SP03;Posto Shell Tao Set
6104;Posto Shell Estonia;True;False;-23,634147644043;-46,5031547546387;B;SP03;Posto Shell Estonia
6106;Posto Shell Caracas Oil;True;False;-23,5552234649658;-46,8365173339844;B;SP01;Posto Shell Caracas Oil
6107;Posto Shell ABD;True;False;-23,679594039917;-46,596019744873;B;SP02;Posto Shell ABD
6108;Posto Shell Hiperpetro;True;False;-23,6267108917236;-46,5572395324707;B;SP03;Posto Shell Hiperpetro
6109;Posto Shell Avenida dos estados;True;False;-23,6381893157959;-46,5341606140137;B;SP03;Posto Shell Avenida dos estados
6110;Posto Shell Estonia 4;True;False;-23,6376934051514;-46,5425605773926;B;SP03;Posto Shell Estonia 4
6111;Posto Shell Humaita;True;False;-23,6643257141113;-46,5093231201172;B;SP03;Posto Shell Humaita
6112;Posto Shell Phenix;True;False;-23,5852165222168;-46,6020278930664;B;SP02;Posto Shell Phenix
6113;Posto Shell Martinelli;True;False;-23,5248012542725;-46,7088279724121;B;SP01;Posto Shell Martinelli
6115;Posto Shell 2002;True;False;-23,6261863708496;-46,7369117736816;B;SP01;Posto Shell 2002
6116;Posto Shell Santa terezinha;True;False;-23,5189304351807;-46,8546981811523;A;SP01;Posto Shell Santa terezinha
6117;Posto Shell CPC;True;False;-23,5181198120117;-46,8527717590332;A;SP01;Posto Shell CPC
6118;Posto Shell Muraki;True;False;-23,6827697753906;-46,3673706054688;D;SP03;Posto Shell Muraki
6119;Posto Shell Mairipora;True;False;-23,2923240661621;-46,5739898681641;B;SP04;Posto Shell Mairipora
6120;Posto Shell Vila rica;True;False;-23,5089015960693;-46,6054267883301;B;SP04;Posto Shell Vila rica
6121;Posto Shell Novo Milenio;True;False;-23,5592460632324;-46,4461135864258;A;SP03;Posto Shell Novo Milenio
6123;Posto Shell Estação Anchieta;True;False;-23,6897258758545;-46,5677947998047;A;SP03;Posto Shell Estação Anchieta
6124;Posto Shell La Caniza;True;False;-23,99001121521;-46,2869567871094;B;SP03;Posto Shell La Caniza
6127;Posto Shell Osasco Country;True;False;-23,5529651641846;-46,7924194335938;B;SP01;Posto Shell Osasco Country
6128;Posto Shell Rally;True;False;-23,582010269165;-46,5521697998047;C;SP03;Posto Shell Rally
6129;Posto Shell Roan;True;False;-23,6087646484375;-46,667293548584;B;SP02;Posto Shell Roan
6130;Posto Shell Recanto da seringueira;True;True;-23,5246772766113;-46,8118743896484;A;SP01;Posto Shell Recanto da seringueira
6131;Posto Shell Nautica Frei Gaspar;True;False;-23,9543266296387;-46,4079093933105;D;SP03;Posto Shell Nautica Frei Gaspar
6132;Posto Shell Vanessa Santos Silva;True;False;-23,6648120880127;-46,4899673461914;C;SP03;Posto Shell Vanessa Santos Silva
6133;Posto Shell Argetax Anchieta;True;False;-23,6138229370117;-46,60107421875;B;SP02;Posto Shell Argetax Anchieta
6134;Posto Shell Panamby;True;False;-23,6496620178223;-46,726806640625;B;SP01;Posto Shell Panamby
6135;Posto Shell Tratto;True;False;-23,7184028625488;-46,6037254333496;B;SP02;Posto Shell Tratto
6136;Posto Shell Novo Barao 2;True;False;-23,665189743042;-46,4341735839844;D;SP03;Posto Shell Novo Barao 2
6137;Posto Shell Toninho trinta;True;False;-23,7055149078369;-46,7021789550781;B;SP01;Posto Shell Toninho trinta
6138;Posto Shell Estonia 3;True;True;-23,705680847168;-46,5506324768066;A;SP03;Posto Shell Estonia 3
6139;Posto Shell Joia de Guarulhos;True;False;-23,463399887085;-46,5267791748047;B;SP04;Posto Shell Joia de Guarulhos
6140;Posto Shell O Chefao;True;False;-23,4516143798828;-46,5510063171387;B;SP04;Posto Shell O Chefao
6142;Posto Shell Morumbi Star;True;False;-23,6115055084229;-46,7342491149902;B;SP01;Posto Shell Morumbi Star
6143;Posto Shell Veiga Filho;True;False;-23,5389995574951;-46,6613693237305;B;SP02;Posto Shell Veiga Filho
6145;Posto Shell Novo Barao;True;False;-23,5320568084717;-46,6455612182617;C;SP02;Posto Shell Novo Barao
6146;Posto Shell Brilhante;True;False;-23,5715465545654;-46,6332969665527;C;SP02;Posto Shell Brilhante
6150;Posto Shell Moraes Sales;True;False;-22,9052658081055;-47,0513496398926;B;SP06;Posto Shell Moraes Sales
6151;Posto Shell Center Paraiso;True;False;-23,572322845459;-46,6456108093262;D;SP02;Posto Shell Center Paraiso
6154;Posto Shell Carlos E L Braga;True;False;-23,6732120513916;-46,7120323181152;B;SP01;Posto Shell Carlos E L Braga
6155;Posto Shell Antonio Paes;True;False;-23,7308025360107;-46,6978569030762;B;SP01;Posto Shell Antonio Paes
6156;Posto Shell Luppi;True;False;-23,5876979827881;-46,7269401550293;C;SP01;Posto Shell Luppi
6159;Posto Shell Ermano Marchetti;True;False;-23,5153846740723;-46,6966514587402;B;SP01;Posto Shell Ermano Marchetti
6160;Posto Shell Isola;True;False;-23,6739807128906;-46,7125587463379;B;SP01;Posto Shell Isola
6161;Posto Shell Arco Verde Cotia;True;False;-23,6122741699219;-46,9321899414063;B;SP01;Posto Shell Arco Verde Cotia
6163;Posto Shell Express Valinhos;True;False;-22,9791603088379;-47,0007438659668;B;SP06;Posto Shell Express Valinhos
6167;Posto Shell Sao Conrado;True;False;-23,4795589447021;-46,7268295288086;A;SP01;Posto Shell Sao Conrado
6168;Posto Shell Vida Nova;True;False;-23,6510467529297;-46,6402587890625;B;SP02;Posto Shell Vida Nova
6169;Posto Shell Lorena;True;False;-23,566385269165;-46,6629257202148;B;SP02;Posto Shell Lorena
6170;Posto Shell Pole Position;True;False;-22,9227542877197;-47,0508003234863;B;SP06;Posto Shell Pole Position
6171;Posto Shell Washington Luiz;True;False;-22,9254264831543;-47,0564804077148;B;SP06;Posto Shell Washington Luiz
6172;Posto Shell Farol;True;False;-23,4230098724365;-46,394889831543;C;SP04;Posto Shell Farol
6173;Posto Shell Futuro;True;False;-22,835470199585;-47,0793342590332;B;SP06;Posto Shell Futuro
6174;Posto Shell Vo Joao;True;False;-22,8186302185059;-47,0812721252441;C;SP06;Posto Shell Vo Joao
6175;Posto Shell Presidente Juscelino;True;False;-22,9302883148193;-47,1019897460938;A;SP06;Posto Shell Presidente Juscelino
6180;Posto Shell Companheiro;True;False;-22,8908367156982;-47,2307510375977;B;SP06;Posto Shell Companheiro
6181;Posto Shell Portal Mogi;True;False;-23,5345230102539;-46,1856880187988;B;SP03;Posto Shell Portal Mogi
6183;Posto Shell Cidade Jardim Americana;True;False;-22,7611904144287;-47,3396911621094;B;SP03;Posto Shell Cidade Jardim Americana
6184;Posto Shell Fenix Nova Odessa;True;False;-22,7902965545654;-47,2964286804199;D;SP06;Posto Shell Fenix Nova Odessa
6185;Posto Shell Duque Berrini;True;False;-23,6075458526611;-46,6938667297363;C;SP02;Posto Shell Duque Berrini
6186;Posto Shell Rebouças;True;False;-22,8144798278809;-47,2779312133789;B;SP06;Posto Shell Rebouças
6187;Posto Shell Mara Miru;True;False;-23,6118125915527;-46,6652526855469;B;SP02;Posto Shell Mara Miru
6189;Posto Shell Zonta;True;False;-23,665283203125;-46,6780700683594;C;SP02;Posto Shell Zonta
6190;Posto Shell Lavapes;True;False;-23,559907913208;-46,6294708251953;D;SP02;Posto Shell Lavapes
6191;Posto Shell Montana;True;False;-23,5867481231689;-46,6347198486328;C;SP02;Posto Shell Montana
6193;Posto Shell Jardim colonial;True;False;-23,1091136932373;-47,2310562133789;C;SP06;Posto Shell Jardim colonial
6195;Posto Shell Saci;True;False;-22,9968757629395;-47,0341873168945;B;SP06;Posto Shell Saci
6196;Posto Shell SPW;True;False;-23,6028671264648;-46,906623840332;B;SP01;Posto Shell SPW
6198;Posto Shell Maranelo 2;True;False;-23,5030746459961;-46,6369285583496;A;SP02;Posto Shell Maranelo 2
6199;Posto Shell Jardim do Trevo;True;True;-22,9291725158691;-47,0699195861816;A;SP06;Posto Shell Jardim do Trevo
6200;Posto Shell Luiz Venditti;True;False;-22,9200096130371;-47,053108215332;D;SP06;Posto Shell Luiz Venditti
